,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18
149,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2368872524,1272,228,26,997,107,35492,0,5558,308559,83,150,426,1388,228,0.7836279465255259,0.805668016194332,0.5932925868458812,0.6194464047288468,0.625134433511593,0.6619163103777868,0.7055821466039031,0.732701148970026,0.7480199409112136,0.7504047666415951,0.7517093763571099,0.7525626325215383,0.7544501556309821,0.7572365283577642,0.7612844927836542,0.7673108459408456,0.776022868722809,0.7821422833326934,0.7843330941822062,0.7836279465255259
150,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1411262409,1268,228,26,955,50,16673,0,2637,318959,70,116,313,1067,228,0.7629789516538849,0.7611336032388664,0.6121418082249289,0.6443085509776805,0.6802523393332467,0.6950051528786831,0.6916796814358028,0.7032396852934779,0.7086136533962681,0.7126449867368623,0.7145772887083227,0.709987665401325,0.709987665401325,0.7130704333738882,0.7278791406406926,0.7418806653978279,0.7494021794544455,0.7594973220850658,0.7614940414565623,0.7626915718095331
151,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2681056423,1269,228,26,958,63,21047,0,3278,286207,70,123,366,1352,228,0.7592030418233325,0.7408906882591093,0.6318543511280805,0.6743954748364561,0.7058846252457964,0.7187750722933903,0.7224454488120794,0.7213327198942433,0.7370242956293209,0.7476637115077354,0.7520550751742995,0.7539390047102073,0.7524568682136444,0.7517928768927983,0.7531776880095093,0.7572531402519956,0.75877116405218,0.7592030418233325,0.7592030418233325,0.7592030418233325
152,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,2531272478,1274,228,26,898,62,20765,0,3275,303810,61,113,312,1316,228,0.7238450697438557,0.6720647773279352,0.5977121043777461,0.6139369599502101,0.668730485308769,0.6736758598378383,0.6726023118510289,0.6802385150811212,0.6808016611749621,0.6804104655290921,0.6901206131532382,0.690205616086134,0.6925654617073513,0.698613297596841,0.7060939208098824,0.7076921641521899,0.7102286072134568,0.7173467791679862,0.7267617364105223,0.7267617364105223
153,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,964659825,1269,228,26,904,48,24171,0,2501,309629,68,114,343,1337,228,0.7243404046462458,0.7165991902834008,0.6037717185742247,0.5971202233067273,0.6479127330254585,0.6564270593585054,0.6600205560141104,0.6717944119522948,0.6809581435165283,0.6847799288319244,0.686821536199795,0.6888736434359769,0.6910488369146759,0.7028376283438076,0.7088076278876055,0.7121338671702717,0.7164330238011989,0.7207321804321261,0.7230846113850015,0.7243404046462458
154,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1718990890,1274,228,26,998,92,27971,0,4772,343656,88,161,414,1305,228,0.7697702096315133,0.8218623481781376,0.595977652355326,0.6392726274667545,0.6961926196497545,0.7528104318167296,0.7565641968430509,0.7601033521251942,0.7636973223517716,0.765370973335751,0.7662708530109817,0.7662708530109817,0.7667092449553989,0.7677245622022072,0.7687233658211209,0.769518235836605,0.7697702096315133,0.7697702096315133,0.7697702096315133,0.7697702096315133
155,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,1929640590,1271,228,26,856,74,25081,0,3852,300903,69,106,347,1171,228,0.7072871464030466,0.6437246963562753,0.6086237102347822,0.6636331684053058,0.6834031693116098,0.6844037691020263,0.6841071346968721,0.6846106880200229,0.6862766210329497,0.6889764491773728,0.6907344667185572,0.6907344667185572,0.693543765121883,0.6948751193201362,0.6963534374877702,0.6985179647779804,0.6997345128599365,0.7013523160116582,0.7036909695269805,0.7063205480126781
156,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,4023571272,1271,228,26,931,73,20913,0,3801,329785,68,117,343,1166,228,0.7342086267895436,0.708502024291498,0.5769205979076001,0.5816155572943374,0.6099791211476423,0.6135317594391303,0.6217918350105509,0.6395194405336803,0.6510367082060237,0.6588981736228751,0.6691571257593186,0.6798111068804565,0.6891523710801036,0.6978435963708339,0.698914898641258,0.7092047181966312,0.7100790385676806,0.7108780362658976,0.7144031831570583,0.7270740729658881
157,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,886552031,1272,228,26,947,51,16044,0,2657,324442,69,109,349,1199,228,0.7439146267793726,0.7368421052631579,0.6362933138779531,0.6426911541882195,0.6719634564975182,0.6981412458625114,0.7180045824707706,0.7303888971257,0.7352713732334054,0.740191009916695,0.7414329059233314,0.7436439161367725,0.7444310771349548,0.7446523595461897,0.7451888633351734,0.7462640725072366,0.7467925615667236,0.7457650579831072,0.744737554399491,0.7439146267793726
158,weka.core.FindWithCapabilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,default_180,3045130569,1278,228,26,972,136,45970,0,7028,297196,80,153,449,1687,228,0.7623467114276392,0.7692307692307693,0.5961552663190296,0.6588654089265088,0.7012504055654177,0.7167341912153387,0.7363172253481338,0.7516729490730518,0.7587005373842385,0.7595234275300348,0.7598982114646415,0.7600310580224027,0.7606654732934685,0.7607114049590936,0.7607114049590936,0.7636156231725767,0.7648097656148313,0.7648097656148313,0.7644120008166059,0.7623467114276392
