,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18,CoverageTimeline_T19,CoverageTimeline_T20,CoverageTimeline_T21,CoverageTimeline_T22,CoverageTimeline_T23,CoverageTimeline_T24,CoverageTimeline_T25,CoverageTimeline_T26,CoverageTimeline_T27,CoverageTimeline_T28,CoverageTimeline_T29,CoverageTimeline_T30
2129,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,BRANCH;OUTPUT,output_300,2511914622,55,50,4,50,2887,2053609,0,149251,314460,13,24,114,212,50,0.8600000000000001,0.92,0.3415865483804415,0.3924864063272368,0.4000000000000001,0.5670796812749004,0.65617798005229,0.6775500297206261,0.702508971291866,0.8071726338885011,0.8474138786855953,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8572389327470772,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001
2130,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,BRANCH;OUTPUT,output_300,2538040648,55,50,4,51,2473,1760949,0,127450,323001,14,25,105,215,50,0.87,0.94,0.339414364640884,0.36,0.392046830042663,0.4000000000000001,0.5524163568773235,0.6751912568306011,0.7149611166500498,0.8170713429256595,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8567829342792395,0.8667376950780312,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
2131,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,BRANCH;OUTPUT,output_300,806927410,55,50,4,50,1950,1272875,0,100622,332401,15,25,143,244,50,0.8600000000000001,0.92,0.3902612173478316,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.5250601241272305,0.627570241392956,0.6568574162679425,0.6599999999999999,0.6599999999999999,0.6730543435144783,0.6990687665068962,0.71,0.7278371121718377,0.7458713322759715,0.8079846964126006,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8553995830437805,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001
2132,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,BRANCH;OUTPUT,output_300,505646499,55,50,4,52,3003,1928467,0,155066,324003,15,27,128,253,50,0.88,0.96,0.391759025063233,0.4000000000000001,0.5013865914177289,0.629009842519685,0.7046465043205027,0.72,0.7930348258706468,0.8200000000000001,0.8487993585888957,0.8600000000000001,0.8670306324110673,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.8761232387378448,0.88,0.88,0.88,0.88,0.88,0.88,0.88
2133,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,BRANCH;OUTPUT,output_300,2452120211,55,50,4,53,3444,1635313,0,177645,316121,14,27,128,269,50,0.89,0.98,0.582459135866736,0.663430464866972,0.706079449046811,0.7459247086943531,0.75,0.8390896455872134,0.8588823470711506,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.868537580886013,0.8869754253308129,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2134,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,BRANCH;OUTPUT,output_300,2490720197,55,50,4,51,2462,1639639,0,126978,311972,14,27,127,240,50,0.87,0.94,0.3756045751633987,0.5602389213839596,0.6483969087486376,0.6599999999999999,0.6599999999999999,0.6761673705922797,0.6799999999999999,0.7033232598947162,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.777246002582183,0.81,0.81,0.81,0.8430087970742316,0.8600000000000001,0.8665244205709739,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
2135,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,3608313026,441,244,66,368,1054,330685,0,53786,485905,124,192,283,1225,244,0.7646266270838091,0.986206896551724,0.5168315746298074,0.6719737797666278,0.7214206609381197,0.7364839626403621,0.7486820108794303,0.7539993596753888,0.755714969683564,0.7562799725964833,0.7582684583536815,0.7595912308746289,0.7595912308746289,0.7614163604757299,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7629024891527746,0.7635155466977792,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091,0.7646266270838091
2136,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,127639862,441,244,66,377,1808,567043,0,92138,479752,134,198,325,1139,244,0.7944279515871203,0.986206896551724,0.4945700082388169,0.6541404600973636,0.7218559514074323,0.7500931894446047,0.7705388394535531,0.7799121780335145,0.7810459008906143,0.7810459008906143,0.7842034947631081,0.7860812970997945,0.7880803480069083,0.7893925553779402,0.7893925553779402,0.7893925553779402,0.7893925553779402,0.7893925553779402,0.7893925553779402,0.7893925553779402,0.7902192393095188,0.7911166933089746,0.7911166933089746,0.7911166933089746,0.7911166933089746,0.7911166933089746,0.7911166933089746,0.7911166933089746,0.792484359428828,0.7944279515871203,0.7944279515871203,0.7944279515871203
2137,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,2502894592,441,244,66,374,1287,360693,0,66088,476019,124,193,330,1031,244,0.7844941767526832,0.986206896551724,0.435579681637939,0.6446387300650989,0.7287804135079181,0.7517727731053927,0.7604690292328915,0.7671065506773359,0.7735925210173549,0.7761475222653573,0.7761475222653573,0.7761475222653573,0.7761475222653573,0.7770499080738287,0.7778716601963919,0.7778716601963919,0.7778716601963919,0.7778716601963919,0.7778716601963919,0.7794243627632493,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7822794388197504,0.7844941767526832,0.7844941767526832,0.7844941767526832
2138,org.apache.commons.lang3.time.DateUtils,BRANCH;OUTPUT,output_300,1080474869,441,244,66,373,1370,421669,0,69752,477041,126,198,313,1173,244,0.7811829184745376,0.986206896551724,0.4476989699676194,0.6559638242809203,0.7332250068564237,0.7525934123175088,0.7604465584246055,0.7692173606802105,0.7728362639872117,0.7747760400036998,0.7771469058903274,0.7778716601963919,0.7793799499741421,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376,0.7811829184745376
