,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10,CoverageTimeline_T11,CoverageTimeline_T12,CoverageTimeline_T13,CoverageTimeline_T14,CoverageTimeline_T15,CoverageTimeline_T16,CoverageTimeline_T17,CoverageTimeline_T18,CoverageTimeline_T19,CoverageTimeline_T20,CoverageTimeline_T21,CoverageTimeline_T22,CoverageTimeline_T23,CoverageTimeline_T24,CoverageTimeline_T25,CoverageTimeline_T26,CoverageTimeline_T27,CoverageTimeline_T28,CoverageTimeline_T29,CoverageTimeline_T30
2035,org.apache.commons.cli.HelpFormatter,BRANCH,branch_300,186273079,158,124,44,151,386,226939,0,19742,472767,28,56,102,266,124,0.9556962025316456,0.9556962025316456,0.4507580863781469,0.7016753500827507,0.7821912041134624,0.8835846236933025,0.900936402083166,0.9113924050632912,0.911451101472838,0.9177215189873418,0.9177215189873418,0.9177215189873418,0.9177215189873418,0.9177215189873418,0.9177215189873418,0.9305227309252134,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.945655644730822,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456
2036,org.apache.commons.cli.HelpFormatter,BRANCH,branch_300,3403671416,158,124,44,151,434,254242,0,21998,477828,32,59,133,296,124,0.9556962025316456,0.9556962025316456,0.5027551264116824,0.5994262285759778,0.6734019077192908,0.7209090269995327,0.7820085670795539,0.8457860819720336,0.8577710051168908,0.8670886075949367,0.8701445797588337,0.9050632911392406,0.9050632911392406,0.90974172984254,0.928056213831652,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9421629411258174,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9509183896596128,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456
2037,org.apache.commons.cli.HelpFormatter,BRANCH,branch_300,41872043,158,124,44,150,697,370058,0,35667,447707,26,58,93,201,124,0.9493670886075948,0.9493670886075948,0.5824520172346259,0.6957200388300991,0.7446459117345193,0.7685626659702369,0.7848101265822784,0.7877940268294192,0.7974683544303798,0.7990368739680793,0.8540726472206934,0.8544303797468354,0.8711828081265923,0.8734177215189873,0.8734177215189873,0.9091746019351938,0.9177215189873418,0.9355458370721424,0.9473265076739584,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948,0.9493670886075948
2038,org.apache.commons.cli.HelpFormatter,BRANCH,branch_300,3132772255,158,124,44,151,754,346250,0,38996,450601,30,56,107,216,124,0.9556962025316456,0.9556962025316456,0.5764549471949667,0.7317587684350652,0.8127337402399275,0.8544303797468354,0.8564953336857201,0.869775379601544,0.8921278921357155,0.9168049185127356,0.9359189026764082,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9367088607594936,0.9398861044170742,0.9430379746835444,0.9430379746835444,0.94834622304997,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456,0.9556962025316456
2039,org.apache.commons.cli.Option,BRANCH,branch_300,1314160581,131,92,63,129,2315,504094,0,118867,335154,62,83,163,321,92,0.9923664122137404,0.9847328244274808,0.911824106032515,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404
2040,org.apache.commons.cli.Option,BRANCH,branch_300,2235169171,131,92,63,130,2461,527877,0,126443,332817,64,84,156,281,92,0.9923664122137404,0.9923664122137404,0.8542924449364726,0.9888580867867572,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404
2041,org.apache.commons.cli.Option,BRANCH,branch_300,2606770621,131,92,63,130,2977,661906,0,153078,337140,60,84,158,283,92,0.9923664122137404,0.9923664122137404,0.8592968713262379,0.98519399138846,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404
2042,org.apache.commons.cli.Option,BRANCH,branch_300,2312294220,131,92,63,130,3251,696815,0,167018,355971,65,84,158,241,92,0.9923664122137404,0.9923664122137404,0.8440561709053611,0.9880890041219362,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404
2043,org.apache.commons.cli.Option,BRANCH,branch_300,1239509580,131,92,63,130,3167,691835,0,162558,316797,60,83,173,289,92,0.9923664122137404,0.9923664122137404,0.917038653121192,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404
2044,org.apache.commons.cli.Option,BRANCH,branch_300,963991157,131,92,63,130,4092,866746,0,210441,334673,58,84,164,284,92,0.9923664122137404,0.9923664122137404,0.8990624578149562,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9923664122137404
