configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,4,44,1106,4
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,5,44,1106,4
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,6,44,1106,4
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,7,43,1106,4
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,8,44,1106,4
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,9,43,1106,4
output_60,36_schemaspy,net.sourceforge.schemaspy.model.Table,10,44,1106,4
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,1,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,2,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,3,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,4,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,5,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,6,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,7,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,8,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,9,29,29,100
output_60,37_petsoar,org.petsoar.order.CreditCardInfo,10,29,29,100
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,1,14,162,9
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,2,9,162,6
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,3,9,162,6
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,4,9,162,6
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,5,9,162,6
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,6,6,162,4
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,7,14,162,9
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,8,14,162,9
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,9,14,162,9
output_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,10,14,162,9
output_60,38_javabullboard,framework.util.StringUtils,1,344,466,74
output_60,38_javabullboard,framework.util.StringUtils,2,372,466,80
output_60,38_javabullboard,framework.util.StringUtils,3,361,466,77
output_60,38_javabullboard,framework.util.StringUtils,4,364,466,78
output_60,38_javabullboard,framework.util.StringUtils,5,371,466,80
output_60,38_javabullboard,framework.util.StringUtils,6,362,466,78
output_60,38_javabullboard,framework.util.StringUtils,7,376,466,81
output_60,38_javabullboard,framework.util.StringUtils,8,373,466,80
output_60,38_javabullboard,framework.util.StringUtils,9,371,466,80
output_60,38_javabullboard,framework.util.StringUtils,10,364,466,78
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,1,104,667,16
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,2,129,667,19
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,3,57,667,9
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,4,90,667,13
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,5,69,667,10
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,6,98,667,15
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,7,83,667,12
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,8,53,667,8
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,9,69,667,10
output_60,38_javabullboard,framework.util.jdbc.JDBCUtils,10,124,667,19
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,1,61,77,79
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,2,59,77,77
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,3,59,77,77
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,4,64,77,83
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,5,60,77,78
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,6,62,77,81
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,7,59,77,77
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,8,62,77,81
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,9,59,77,77
output_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,10,61,77,79
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,1,116,215,54
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,2,116,215,54
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,3,129,215,60
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,4,106,215,49
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,5,107,215,50
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,6,123,215,57
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,7,122,215,57
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,8,116,215,54
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,9,114,215,53
output_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,10,118,215,55
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,1,48,61,79
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,2,49,61,80
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,3,49,61,80
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,4,49,61,80
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,5,50,61,82
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,6,49,61,80
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,7,49,61,80
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,8,48,61,79
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,9,48,61,79
output_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,10,49,61,80
output_60,40_glengineer,glengineer.blocks.Block,1,129,159,81
output_60,40_glengineer,glengineer.blocks.Block,2,126,159,79
output_60,40_glengineer,glengineer.blocks.Block,3,129,159,81
output_60,40_glengineer,glengineer.blocks.Block,4,123,159,77
output_60,40_glengineer,glengineer.blocks.Block,5,127,159,80
output_60,40_glengineer,glengineer.blocks.Block,6,129,159,81
output_60,40_glengineer,glengineer.blocks.Block,7,127,159,80
output_60,40_glengineer,glengineer.blocks.Block,8,127,159,80
output_60,40_glengineer,glengineer.blocks.Block,9,124,159,78
output_60,40_glengineer,glengineer.blocks.Block,10,121,159,76
output_60,40_glengineer,glengineer.agents.GroupAgent,1,223,338,66
output_60,40_glengineer,glengineer.agents.GroupAgent,2,115,338,34
output_60,40_glengineer,glengineer.agents.GroupAgent,3,223,338,66
output_60,40_glengineer,glengineer.agents.GroupAgent,4,222,338,66
output_60,40_glengineer,glengineer.agents.GroupAgent,5,112,338,33
output_60,40_glengineer,glengineer.agents.GroupAgent,6,219,338,65
output_60,40_glengineer,glengineer.agents.GroupAgent,7,182,338,54
output_60,40_glengineer,glengineer.agents.GroupAgent,8,157,338,46
output_60,40_glengineer,glengineer.agents.GroupAgent,9,217,338,64
output_60,40_glengineer,glengineer.agents.GroupAgent,10,202,338,60
output_60,41_follow,ghm.follow.gui.TabbedPane,1,15,62,24
output_60,41_follow,ghm.follow.gui.TabbedPane,2,15,62,24
output_60,41_follow,ghm.follow.gui.TabbedPane,3,8,62,13
output_60,41_follow,ghm.follow.gui.TabbedPane,4,8,62,13
output_60,41_follow,ghm.follow.gui.TabbedPane,5,8,62,13
output_60,41_follow,ghm.follow.gui.TabbedPane,6,15,62,24
output_60,41_follow,ghm.follow.gui.TabbedPane,7,23,62,37
output_60,41_follow,ghm.follow.gui.TabbedPane,8,16,62,26
output_60,41_follow,ghm.follow.gui.TabbedPane,9,8,62,13
output_60,41_follow,ghm.follow.gui.TabbedPane,10,8,62,13
output_60,41_follow,ghm.follow.search.SearchableTextPane,1,59,128,46
output_60,41_follow,ghm.follow.search.SearchableTextPane,2,57,128,45
output_60,41_follow,ghm.follow.search.SearchableTextPane,3,66,128,52
output_60,41_follow,ghm.follow.search.SearchableTextPane,4,64,128,50
output_60,41_follow,ghm.follow.search.SearchableTextPane,5,70,128,55
output_60,41_follow,ghm.follow.search.SearchableTextPane,6,64,128,50
output_60,41_follow,ghm.follow.search.SearchableTextPane,7,57,128,45
output_60,41_follow,ghm.follow.search.SearchableTextPane,8,66,128,52
output_60,41_follow,ghm.follow.search.SearchableTextPane,9,57,128,45
output_60,41_follow,ghm.follow.search.SearchableTextPane,10,59,128,46
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,1,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,2,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,3,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,4,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,5,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,6,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,7,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,8,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,9,1,157,1
output_60,42_asphodel,org.asphodel.DefaultRepositoryManager,10,1,157,1
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,1,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,2,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,3,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,4,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,5,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,6,277,333,83
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,7,277,333,83
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,8,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,9,279,333,84
output_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,10,279,333,84
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,1,82,121,68
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,2,83,121,69
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,3,83,121,69
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,4,82,121,68
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,5,83,121,69
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,6,83,121,69
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,7,83,121,69
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,8,83,121,69
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,9,82,121,68
output_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,10,82,121,68
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,1,359,868,41
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,2,102,868,12
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,3,244,868,28
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,4,193,868,22
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,5,219,868,25
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,6,173,868,20
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,7,255,868,29
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,8,203,868,23
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,9,195,868,22
output_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,10,210,868,24
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,1,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,2,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,3,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,4,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,5,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,6,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,7,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,8,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,9,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,10,0,541,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,1,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,2,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,3,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,4,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,5,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,6,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,7,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,8,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,9,0,923,0
output_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,10,0,923,0
output_60,45_lotus,lotus.core.phases.Phase,1,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,2,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,3,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,4,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,5,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,6,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,7,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,8,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,9,0,71,0
output_60,45_lotus,lotus.core.phases.Phase,10,0,71,0
output_60,45_lotus,lotus.core.Game,1,20,64,31
output_60,45_lotus,lotus.core.Game,2,17,64,27
output_60,45_lotus,lotus.core.Game,3,17,64,27
output_60,45_lotus,lotus.core.Game,4,22,64,34
output_60,45_lotus,lotus.core.Game,5,21,64,33
output_60,45_lotus,lotus.core.Game,6,22,64,34
output_60,45_lotus,lotus.core.Game,7,20,64,31
output_60,45_lotus,lotus.core.Game,8,20,64,31
output_60,45_lotus,lotus.core.Game,9,21,64,33
output_60,45_lotus,lotus.core.Game,10,20,64,31
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,1,16,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,2,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,3,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,4,16,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,5,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,6,16,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,7,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,8,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,9,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,10,18,351,5
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,1,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,2,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,3,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,4,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,5,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,6,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,7,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,8,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,9,6,279,2
output_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,10,6,279,2
output_60,47_dvd-homevideo,Capture,1,1,403,0
output_60,47_dvd-homevideo,Capture,2,1,403,0
output_60,47_dvd-homevideo,Capture,3,1,403,0
output_60,47_dvd-homevideo,Capture,4,1,403,0
output_60,47_dvd-homevideo,Capture,5,1,403,0
output_60,47_dvd-homevideo,Capture,6,1,403,0
output_60,47_dvd-homevideo,Capture,7,1,403,0
output_60,47_dvd-homevideo,Capture,8,1,403,0
output_60,47_dvd-homevideo,Capture,9,1,403,0
output_60,47_dvd-homevideo,Capture,10,1,403,0
output_60,47_dvd-homevideo,Convert,1,1,645,0
output_60,47_dvd-homevideo,Convert,2,1,645,0
output_60,47_dvd-homevideo,Convert,3,1,645,0
output_60,47_dvd-homevideo,Convert,4,1,645,0
output_60,47_dvd-homevideo,Convert,5,1,645,0
output_60,47_dvd-homevideo,Convert,6,1,645,0
output_60,47_dvd-homevideo,Convert,7,1,645,0
output_60,47_dvd-homevideo,Convert,8,1,645,0
output_60,47_dvd-homevideo,Convert,9,1,645,0
output_60,47_dvd-homevideo,Convert,10,1,645,0
output_60,47_dvd-homevideo,Menu,1,3,631,0
output_60,47_dvd-homevideo,Menu,2,3,631,0
output_60,47_dvd-homevideo,Menu,3,3,631,0
output_60,47_dvd-homevideo,Menu,4,3,631,0
output_60,47_dvd-homevideo,Menu,5,3,631,0
output_60,47_dvd-homevideo,Menu,6,3,631,0
output_60,47_dvd-homevideo,Menu,7,3,631,0
output_60,47_dvd-homevideo,Menu,8,3,631,0
output_60,47_dvd-homevideo,Menu,9,3,631,0
output_60,47_dvd-homevideo,Menu,10,3,631,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,1,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,2,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,3,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,4,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,5,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,6,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,7,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,8,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,9,0,815,0
output_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,10,0,815,0
output_60,49_diebierse,bierse.model.Drink,1,312,406,77
output_60,49_diebierse,bierse.model.Drink,2,316,406,78
output_60,49_diebierse,bierse.model.Drink,3,314,406,77
output_60,49_diebierse,bierse.model.Drink,4,299,406,74
output_60,49_diebierse,bierse.model.Drink,5,309,406,76
output_60,49_diebierse,bierse.model.Drink,6,305,406,75
output_60,49_diebierse,bierse.model.Drink,7,303,406,75
output_60,49_diebierse,bierse.model.Drink,8,310,406,76
output_60,49_diebierse,bierse.model.Drink,9,301,406,74
output_60,49_diebierse,bierse.model.Drink,10,321,406,79
output_60,49_diebierse,bierse.controller.DefaultSettingsController,1,22,123,18
output_60,49_diebierse,bierse.controller.DefaultSettingsController,2,22,123,18
output_60,49_diebierse,bierse.controller.DefaultSettingsController,3,22,123,18
output_60,49_diebierse,bierse.controller.DefaultSettingsController,4,22,123,18
output_60,49_diebierse,bierse.controller.DefaultSettingsController,5,22,123,18
output_60,49_diebierse,bierse.controller.DefaultSettingsController,6,21,123,17
output_60,49_diebierse,bierse.controller.DefaultSettingsController,7,21,123,17
output_60,49_diebierse,bierse.controller.DefaultSettingsController,8,22,123,18
output_60,49_diebierse,bierse.controller.DefaultSettingsController,9,21,123,17
output_60,49_diebierse,bierse.controller.DefaultSettingsController,10,21,123,17
output_60,5_templateit,org.templateit.Region,1,67,94,71
output_60,5_templateit,org.templateit.Region,2,72,94,77
output_60,5_templateit,org.templateit.Region,3,77,94,82
output_60,5_templateit,org.templateit.Region,4,77,94,82
output_60,5_templateit,org.templateit.Region,5,69,94,73
output_60,5_templateit,org.templateit.Region,6,78,94,83
output_60,5_templateit,org.templateit.Region,7,75,94,80
output_60,5_templateit,org.templateit.Region,8,73,94,78
output_60,5_templateit,org.templateit.Region,9,79,94,84
output_60,5_templateit,org.templateit.Region,10,76,94,81
output_60,5_templateit,org.templateit.WorkbookParser,1,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,2,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,3,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,4,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,5,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,6,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,7,21,144,15
output_60,5_templateit,org.templateit.WorkbookParser,8,29,144,20
output_60,5_templateit,org.templateit.WorkbookParser,10,26,144,18
output_60,50_biff,Scanner,1,596,3952,15
output_60,50_biff,Scanner,2,594,3952,15
output_60,50_biff,Scanner,3,586,3952,15
output_60,50_biff,Scanner,4,578,3952,15
output_60,50_biff,Scanner,5,0,3952,0
output_60,50_biff,Scanner,6,591,3952,15
output_60,50_biff,Scanner,7,598,3952,15
output_60,50_biff,Scanner,8,571,3952,14
output_60,50_biff,Scanner,9,573,3952,14
output_60,50_biff,Scanner,10,587,3952,15
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,1,80,273,29
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,2,66,273,24
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,3,57,273,21
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,4,58,273,21
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,5,66,273,24
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,6,64,273,23
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,7,70,273,26
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,8,63,273,23
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,9,64,273,23
output_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,10,58,273,21
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,1,62,199,31
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,2,84,199,42
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,3,88,199,44
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,4,92,199,46
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,5,91,199,46
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,6,88,199,44
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,7,85,199,43
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,8,87,199,44
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,9,55,199,28
output_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,10,77,199,39
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,1,435,3010,14
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,2,499,3010,17
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,3,508,3010,17
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,4,444,3010,15
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,5,557,3010,19
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,6,531,3010,18
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,7,385,3010,13
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,8,558,3010,19
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,9,493,3010,16
output_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,10,415,3010,14
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,1,743,2545,29
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,2,585,2545,23
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,3,746,2545,29
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,4,777,2545,31
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,5,933,2545,37
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,6,812,2545,32
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,7,757,2545,30
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,8,918,2545,36
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,9,989,2545,39
output_60,51_jiprof,org.objectweb.asm.jip.ClassReader,10,797,2545,31
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,1,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,2,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,3,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,4,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,5,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,6,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,7,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,8,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,9,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,10,0,394,0
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,1,47,324,15
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,2,47,324,15
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,3,40,324,12
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,4,46,324,14
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,5,62,324,19
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,6,47,324,15
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,7,40,324,12
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,8,35,324,11
output_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,9,47,324,15
output_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,1,200,970,21
output_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,2,209,970,22
output_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,3,279,970,29
output_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,4,212,970,22
