configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,4,14,162,9
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,5,14,162,9
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,6,14,162,9
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,7,14,162,9
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,8,14,162,9
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,9,14,162,9
default_60,37_petsoar,org.petsoar.search.lucene.DefaultLuceneDocumentFactory,10,14,162,9
default_60,38_javabullboard,framework.util.StringUtils,1,372,466,80
default_60,38_javabullboard,framework.util.StringUtils,2,384,466,82
default_60,38_javabullboard,framework.util.StringUtils,3,380,466,82
default_60,38_javabullboard,framework.util.StringUtils,4,373,466,80
default_60,38_javabullboard,framework.util.StringUtils,5,378,466,81
default_60,38_javabullboard,framework.util.StringUtils,6,377,466,81
default_60,38_javabullboard,framework.util.StringUtils,7,373,466,80
default_60,38_javabullboard,framework.util.StringUtils,8,377,466,81
default_60,38_javabullboard,framework.util.StringUtils,9,373,466,80
default_60,38_javabullboard,framework.util.StringUtils,10,377,466,81
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,1,60,667,9
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,2,76,667,11
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,3,102,667,15
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,4,151,667,23
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,5,106,667,16
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,6,169,667,25
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,7,136,667,20
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,8,92,667,14
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,9,114,667,17
default_60,38_javabullboard,framework.util.jdbc.JDBCUtils,10,113,667,17
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,1,62,77,81
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,2,65,77,84
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,3,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,4,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,5,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,6,67,77,87
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,7,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,8,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,9,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.helper.IndexedString,10,60,77,78
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,1,129,215,60
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,2,131,215,61
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,3,111,215,52
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,4,113,215,53
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,5,106,215,49
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,6,133,215,62
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,7,106,215,49
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,8,131,215,61
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,9,117,215,54
default_60,39_diffi,de.beiri22.stringincrementor.StringIncrementor,10,118,215,55
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,1,49,61,80
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,2,48,61,79
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,3,50,61,82
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,4,48,61,79
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,5,49,61,80
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,6,50,61,82
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,7,50,61,82
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,8,50,61,82
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,9,49,61,80
default_60,4_rif,com.densebrain.rif.server.transport.WebServiceDescriptor,10,49,61,80
default_60,40_glengineer,glengineer.blocks.Block,1,136,159,86
default_60,40_glengineer,glengineer.blocks.Block,2,136,159,86
default_60,40_glengineer,glengineer.blocks.Block,3,136,159,86
default_60,40_glengineer,glengineer.blocks.Block,4,137,159,86
default_60,40_glengineer,glengineer.blocks.Block,5,130,159,82
default_60,40_glengineer,glengineer.blocks.Block,6,134,159,84
default_60,40_glengineer,glengineer.blocks.Block,7,133,159,84
default_60,40_glengineer,glengineer.blocks.Block,8,129,159,81
default_60,40_glengineer,glengineer.blocks.Block,9,134,159,84
default_60,40_glengineer,glengineer.blocks.Block,10,133,159,84
default_60,40_glengineer,glengineer.agents.GroupAgent,1,199,338,59
default_60,40_glengineer,glengineer.agents.GroupAgent,2,136,338,40
default_60,40_glengineer,glengineer.agents.GroupAgent,3,222,338,66
default_60,40_glengineer,glengineer.agents.GroupAgent,4,134,338,40
default_60,40_glengineer,glengineer.agents.GroupAgent,5,176,338,52
default_60,40_glengineer,glengineer.agents.GroupAgent,6,162,338,48
default_60,40_glengineer,glengineer.agents.GroupAgent,7,154,338,46
default_60,40_glengineer,glengineer.agents.GroupAgent,8,188,338,56
default_60,40_glengineer,glengineer.agents.GroupAgent,9,115,338,34
default_60,40_glengineer,glengineer.agents.GroupAgent,10,136,338,40
default_60,41_follow,ghm.follow.gui.TabbedPane,1,16,62,26
default_60,41_follow,ghm.follow.gui.TabbedPane,2,9,62,15
default_60,41_follow,ghm.follow.gui.TabbedPane,3,16,62,26
default_60,41_follow,ghm.follow.gui.TabbedPane,4,16,62,26
default_60,41_follow,ghm.follow.gui.TabbedPane,5,9,62,15
default_60,41_follow,ghm.follow.gui.TabbedPane,6,10,62,16
default_60,41_follow,ghm.follow.gui.TabbedPane,7,16,62,26
default_60,41_follow,ghm.follow.gui.TabbedPane,8,9,62,15
default_60,41_follow,ghm.follow.gui.TabbedPane,9,16,62,26
default_60,41_follow,ghm.follow.gui.TabbedPane,10,12,62,19
default_60,41_follow,ghm.follow.search.SearchableTextPane,1,72,128,56
default_60,41_follow,ghm.follow.search.SearchableTextPane,2,59,128,46
default_60,41_follow,ghm.follow.search.SearchableTextPane,3,61,128,48
default_60,41_follow,ghm.follow.search.SearchableTextPane,4,69,128,54
default_60,41_follow,ghm.follow.search.SearchableTextPane,5,61,128,48
default_60,41_follow,ghm.follow.search.SearchableTextPane,6,67,128,52
default_60,41_follow,ghm.follow.search.SearchableTextPane,7,65,128,51
default_60,41_follow,ghm.follow.search.SearchableTextPane,8,61,128,48
default_60,41_follow,ghm.follow.search.SearchableTextPane,9,69,128,54
default_60,41_follow,ghm.follow.search.SearchableTextPane,10,68,128,53
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,1,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,2,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,3,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,4,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,5,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,6,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,7,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,8,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,9,1,157,1
default_60,42_asphodel,org.asphodel.DefaultRepositoryManager,10,1,157,1
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,1,279,333,84
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,2,279,333,84
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,3,273,333,82
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,4,273,333,82
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,5,279,333,84
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,6,275,333,83
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,7,273,333,82
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,8,279,333,84
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,9,279,333,84
default_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,10,275,333,83
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,1,83,121,69
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,2,84,121,69
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,3,85,121,70
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,4,86,121,71
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,5,85,121,70
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,6,84,121,69
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,7,85,121,70
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,8,84,121,69
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,9,85,121,70
default_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,10,86,121,71
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,1,129,868,15
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,2,196,868,23
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,3,131,868,15
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,4,210,868,24
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,5,222,868,26
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,6,174,868,20
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,7,96,868,11
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,8,261,868,30
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,9,181,868,21
default_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,10,202,868,23
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,1,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,2,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,3,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,4,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,5,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,6,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,7,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,8,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,9,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,10,0,541,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,1,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,2,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,3,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,4,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,5,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,6,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,7,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,8,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,9,1,923,0
default_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,10,1,923,0
default_60,45_lotus,lotus.core.phases.Phase,1,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,2,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,3,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,4,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,5,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,6,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,7,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,8,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,9,0,71,0
default_60,45_lotus,lotus.core.phases.Phase,10,0,71,0
default_60,45_lotus,lotus.core.Game,1,21,64,33
default_60,45_lotus,lotus.core.Game,2,23,64,36
default_60,45_lotus,lotus.core.Game,3,24,64,38
default_60,45_lotus,lotus.core.Game,4,23,64,36
default_60,45_lotus,lotus.core.Game,5,18,64,28
default_60,45_lotus,lotus.core.Game,6,22,64,34
default_60,45_lotus,lotus.core.Game,7,23,64,36
default_60,45_lotus,lotus.core.Game,8,22,64,34
default_60,45_lotus,lotus.core.Game,9,22,64,34
default_60,45_lotus,lotus.core.Game,10,22,64,34
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,1,14,351,4
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,2,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,3,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,4,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,5,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,6,12,351,3
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,7,19,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,8,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,9,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,10,18,351,5
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,1,6,279,2
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,2,11,279,4
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,3,11,279,4
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,4,6,279,2
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,5,6,279,2
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,6,7,279,3
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,7,7,279,3
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,8,11,279,4
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,9,7,279,3
default_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,10,6,279,2
default_60,47_dvd-homevideo,Capture,1,1,403,0
default_60,47_dvd-homevideo,Capture,2,1,403,0
default_60,47_dvd-homevideo,Capture,3,1,403,0
default_60,47_dvd-homevideo,Capture,4,1,403,0
default_60,47_dvd-homevideo,Capture,5,1,403,0
default_60,47_dvd-homevideo,Capture,6,1,403,0
default_60,47_dvd-homevideo,Capture,7,1,403,0
default_60,47_dvd-homevideo,Capture,8,1,403,0
default_60,47_dvd-homevideo,Capture,9,1,403,0
default_60,47_dvd-homevideo,Capture,10,1,403,0
default_60,47_dvd-homevideo,Convert,1,3,645,0
default_60,47_dvd-homevideo,Convert,2,3,645,0
default_60,47_dvd-homevideo,Convert,3,3,645,0
default_60,47_dvd-homevideo,Convert,4,3,645,0
default_60,47_dvd-homevideo,Convert,5,3,645,0
default_60,47_dvd-homevideo,Convert,6,3,645,0
default_60,47_dvd-homevideo,Convert,7,3,645,0
default_60,47_dvd-homevideo,Convert,8,3,645,0
default_60,47_dvd-homevideo,Convert,9,3,645,0
default_60,47_dvd-homevideo,Convert,10,3,645,0
default_60,47_dvd-homevideo,Menu,1,3,631,0
default_60,47_dvd-homevideo,Menu,2,3,631,0
default_60,47_dvd-homevideo,Menu,3,3,631,0
default_60,47_dvd-homevideo,Menu,4,3,631,0
default_60,47_dvd-homevideo,Menu,5,3,631,0
default_60,47_dvd-homevideo,Menu,6,3,631,0
default_60,47_dvd-homevideo,Menu,7,3,631,0
default_60,47_dvd-homevideo,Menu,8,3,631,0
default_60,47_dvd-homevideo,Menu,9,3,631,0
default_60,47_dvd-homevideo,Menu,10,3,631,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,1,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,2,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,3,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,4,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,5,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,6,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,7,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,8,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,9,0,815,0
default_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,10,0,815,0
default_60,49_diebierse,bierse.model.Drink,1,321,406,79
default_60,49_diebierse,bierse.model.Drink,2,307,406,76
default_60,49_diebierse,bierse.model.Drink,3,305,406,75
default_60,49_diebierse,bierse.model.Drink,4,317,406,78
default_60,49_diebierse,bierse.model.Drink,5,316,406,78
default_60,49_diebierse,bierse.model.Drink,6,302,406,74
default_60,49_diebierse,bierse.model.Drink,7,314,406,77
default_60,49_diebierse,bierse.model.Drink,8,309,406,76
default_60,49_diebierse,bierse.model.Drink,9,325,406,80
default_60,49_diebierse,bierse.model.Drink,10,316,406,78
default_60,49_diebierse,bierse.controller.DefaultSettingsController,1,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,2,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,3,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,4,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,5,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,6,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,7,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,8,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,9,22,123,18
default_60,49_diebierse,bierse.controller.DefaultSettingsController,10,22,123,18
default_60,5_templateit,org.templateit.Region,1,79,94,84
default_60,5_templateit,org.templateit.Region,2,78,94,83
default_60,5_templateit,org.templateit.Region,3,78,94,83
default_60,5_templateit,org.templateit.Region,4,65,94,69
default_60,5_templateit,org.templateit.Region,5,74,94,79
default_60,5_templateit,org.templateit.Region,6,76,94,81
default_60,5_templateit,org.templateit.Region,7,79,94,84
default_60,5_templateit,org.templateit.Region,8,81,94,86
default_60,5_templateit,org.templateit.Region,9,78,94,83
default_60,5_templateit,org.templateit.Region,10,73,94,78
default_60,5_templateit,org.templateit.WorkbookParser,1,22,144,15
default_60,5_templateit,org.templateit.WorkbookParser,2,29,144,20
default_60,5_templateit,org.templateit.WorkbookParser,3,27,144,19
default_60,5_templateit,org.templateit.WorkbookParser,4,22,144,15
default_60,5_templateit,org.templateit.WorkbookParser,5,12,144,8
default_60,5_templateit,org.templateit.WorkbookParser,6,22,144,15
default_60,5_templateit,org.templateit.WorkbookParser,7,22,144,15
default_60,5_templateit,org.templateit.WorkbookParser,8,22,144,15
default_60,5_templateit,org.templateit.WorkbookParser,9,23,144,16
default_60,5_templateit,org.templateit.WorkbookParser,10,22,144,15
default_60,50_biff,Scanner,1,597,3952,15
default_60,50_biff,Scanner,2,533,3952,13
default_60,50_biff,Scanner,3,586,3952,15
default_60,50_biff,Scanner,4,527,3952,13
default_60,50_biff,Scanner,5,575,3952,15
default_60,50_biff,Scanner,6,535,3952,14
default_60,50_biff,Scanner,7,567,3952,14
default_60,50_biff,Scanner,8,571,3952,14
default_60,50_biff,Scanner,9,581,3952,15
default_60,50_biff,Scanner,10,554,3952,14
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,1,94,273,34
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,2,89,273,33
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,3,87,273,32
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,4,89,273,33
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,5,92,273,34
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,6,93,273,34
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,7,82,273,30
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,8,84,273,31
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,9,90,273,33
default_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,10,91,273,33
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,1,100,199,50
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,2,112,199,56
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,3,105,199,53
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,4,99,199,50
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,5,70,199,35
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,6,98,199,49
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,7,96,199,48
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,8,99,199,50
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,9,99,199,50
default_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,10,105,199,53
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,1,513,3010,17
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,2,512,3010,17
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,3,516,3010,17
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,4,401,3010,13
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,5,605,3010,20
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,6,569,3010,19
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,7,422,3010,14
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,8,542,3010,18
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,9,542,3010,18
default_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,10,550,3010,18
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,1,847,2545,33
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,2,598,2545,23
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,3,688,2545,27
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,4,906,2545,36
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,5,969,2545,38
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,6,743,2545,29
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,7,876,2545,34
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,8,158,2545,6
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,9,545,2545,21
default_60,51_jiprof,org.objectweb.asm.jip.ClassReader,10,679,2545,27
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,1,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,2,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,3,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,4,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,5,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,6,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,7,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,8,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,9,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,10,1,394,0
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,1,41,324,13
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,2,41,324,13
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,3,66,324,20
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,4,62,324,19
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,5,38,324,12
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,6,62,324,19
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,7,45,324,14
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,8,45,324,14
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,9,45,324,14
default_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,10,62,324,19
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,1,234,970,24
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,2,228,970,24
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,3,226,970,23
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,4,320,970,33
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,5,246,970,25
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,6,234,970,24
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,7,223,970,23
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,8,303,970,31
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,9,231,970,24
default_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,10,240,970,25
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,1,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,2,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,3,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,4,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,5,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,6,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,7,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,8,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,9,6,30,20
default_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,10,6,30,20
default_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,1,73,84,87
