configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
branch_60,40_glengineer,glengineer.agents.GroupAgent,1,215,338,64
branch_60,40_glengineer,glengineer.agents.GroupAgent,2,116,338,34
branch_60,40_glengineer,glengineer.agents.GroupAgent,3,138,338,41
branch_60,40_glengineer,glengineer.agents.GroupAgent,4,188,338,56
branch_60,40_glengineer,glengineer.agents.GroupAgent,5,216,338,64
branch_60,40_glengineer,glengineer.agents.GroupAgent,6,146,338,43
branch_60,40_glengineer,glengineer.agents.GroupAgent,7,140,338,41
branch_60,40_glengineer,glengineer.agents.GroupAgent,8,210,338,62
branch_60,40_glengineer,glengineer.agents.GroupAgent,9,211,338,62
branch_60,40_glengineer,glengineer.agents.GroupAgent,10,215,338,64
branch_60,41_follow,ghm.follow.gui.TabbedPane,1,14,62,23
branch_60,41_follow,ghm.follow.gui.TabbedPane,2,15,62,24
branch_60,41_follow,ghm.follow.gui.TabbedPane,3,8,62,13
branch_60,41_follow,ghm.follow.gui.TabbedPane,4,11,62,18
branch_60,41_follow,ghm.follow.gui.TabbedPane,5,8,62,13
branch_60,41_follow,ghm.follow.gui.TabbedPane,6,15,62,24
branch_60,41_follow,ghm.follow.gui.TabbedPane,7,8,62,13
branch_60,41_follow,ghm.follow.gui.TabbedPane,8,23,62,37
branch_60,41_follow,ghm.follow.gui.TabbedPane,9,18,62,29
branch_60,41_follow,ghm.follow.gui.TabbedPane,10,8,62,13
branch_60,41_follow,ghm.follow.search.SearchableTextPane,1,61,128,48
branch_60,41_follow,ghm.follow.search.SearchableTextPane,2,64,128,50
branch_60,41_follow,ghm.follow.search.SearchableTextPane,3,59,128,46
branch_60,41_follow,ghm.follow.search.SearchableTextPane,4,81,128,63
branch_60,41_follow,ghm.follow.search.SearchableTextPane,5,68,128,53
branch_60,41_follow,ghm.follow.search.SearchableTextPane,6,74,128,58
branch_60,41_follow,ghm.follow.search.SearchableTextPane,7,91,128,71
branch_60,41_follow,ghm.follow.search.SearchableTextPane,8,59,128,46
branch_60,41_follow,ghm.follow.search.SearchableTextPane,9,68,128,53
branch_60,41_follow,ghm.follow.search.SearchableTextPane,10,61,128,48
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,1,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,2,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,3,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,4,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,5,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,6,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,7,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,8,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,9,1,157,1
branch_60,42_asphodel,org.asphodel.DefaultRepositoryManager,10,1,157,1
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,1,274,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,2,274,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,3,274,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,4,274,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,5,272,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,6,274,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,7,272,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,8,272,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,9,272,333,82
branch_60,43_lilith,de.huxhorn.lilith.data.access.AccessEvent,10,268,333,80
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,1,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,2,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,3,80,121,66
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,4,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,5,81,121,67
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,6,81,121,67
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,7,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,8,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,9,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.compare.NamedCollatorComparator,10,82,121,68
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,1,175,868,20
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,2,189,868,22
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,3,231,868,27
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,4,224,868,26
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,5,192,868,22
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,6,209,868,24
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,7,205,868,24
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,8,108,868,12
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,9,235,868,27
branch_60,44_summa,org.apache.lucene.search.exposed.ExposedTimSort,10,187,868,22
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,1,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,2,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,3,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,4,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,5,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,6,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,7,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,8,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,9,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.storage.database.StatementHandler,10,0,541,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,1,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,2,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,3,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,4,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,5,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,6,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,7,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,8,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,9,0,923,0
branch_60,44_summa,dk.statsbiblioteket.summa.support.harmonise.InteractionAdjuster,10,0,923,0
branch_60,45_lotus,lotus.core.phases.Phase,1,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,2,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,3,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,4,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,5,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,6,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,7,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,8,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,9,0,71,0
branch_60,45_lotus,lotus.core.phases.Phase,10,0,71,0
branch_60,45_lotus,lotus.core.Game,1,16,64,25
branch_60,45_lotus,lotus.core.Game,2,12,64,19
branch_60,45_lotus,lotus.core.Game,3,13,64,20
branch_60,45_lotus,lotus.core.Game,4,16,64,25
branch_60,45_lotus,lotus.core.Game,5,13,64,20
branch_60,45_lotus,lotus.core.Game,6,13,64,20
branch_60,45_lotus,lotus.core.Game,7,13,64,20
branch_60,45_lotus,lotus.core.Game,8,16,64,25
branch_60,45_lotus,lotus.core.Game,9,18,64,28
branch_60,45_lotus,lotus.core.Game,10,16,64,25
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,1,18,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,2,18,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,3,18,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,4,16,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,5,18,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,6,16,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,7,16,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,8,18,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,9,16,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.common.AuswertungGrafik,10,18,351,5
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,1,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,2,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,3,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,4,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,5,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,6,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,7,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,8,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,9,6,279,2
branch_60,46_nutzenportfolio,ch.bfh.egov.nutzenportfolio.service.fragebogen.NaOpNuDaoService,10,6,279,2
branch_60,47_dvd-homevideo,Capture,1,1,403,0
branch_60,47_dvd-homevideo,Capture,2,1,403,0
branch_60,47_dvd-homevideo,Capture,3,1,403,0
branch_60,47_dvd-homevideo,Capture,4,1,403,0
branch_60,47_dvd-homevideo,Capture,5,1,403,0
branch_60,47_dvd-homevideo,Capture,6,1,403,0
branch_60,47_dvd-homevideo,Capture,7,1,403,0
branch_60,47_dvd-homevideo,Capture,8,1,403,0
branch_60,47_dvd-homevideo,Capture,9,1,403,0
branch_60,47_dvd-homevideo,Capture,10,1,403,0
branch_60,47_dvd-homevideo,Convert,1,1,645,0
branch_60,47_dvd-homevideo,Convert,2,1,645,0
branch_60,47_dvd-homevideo,Convert,4,1,645,0
branch_60,47_dvd-homevideo,Convert,5,1,645,0
branch_60,47_dvd-homevideo,Convert,6,1,645,0
branch_60,47_dvd-homevideo,Convert,7,1,645,0
branch_60,47_dvd-homevideo,Convert,8,1,645,0
branch_60,47_dvd-homevideo,Convert,9,1,645,0
branch_60,47_dvd-homevideo,Convert,10,1,645,0
branch_60,47_dvd-homevideo,Menu,1,3,631,0
branch_60,47_dvd-homevideo,Menu,2,3,631,0
branch_60,47_dvd-homevideo,Menu,3,3,631,0
branch_60,47_dvd-homevideo,Menu,4,3,631,0
branch_60,47_dvd-homevideo,Menu,5,3,631,0
branch_60,47_dvd-homevideo,Menu,6,3,631,0
branch_60,47_dvd-homevideo,Menu,7,3,631,0
branch_60,47_dvd-homevideo,Menu,8,3,631,0
branch_60,47_dvd-homevideo,Menu,9,3,631,0
branch_60,47_dvd-homevideo,Menu,10,1,631,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,1,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,2,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,3,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,4,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,5,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,6,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,7,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,8,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,9,0,815,0
branch_60,48_resources4j,com.mytdev.resources4j.impl.AbstractResources,10,0,815,0
branch_60,49_diebierse,bierse.model.Drink,1,274,406,67
branch_60,49_diebierse,bierse.model.Drink,2,304,406,75
branch_60,49_diebierse,bierse.model.Drink,3,296,406,73
branch_60,49_diebierse,bierse.model.Drink,4,292,406,72
branch_60,49_diebierse,bierse.model.Drink,5,301,406,74
branch_60,49_diebierse,bierse.model.Drink,6,302,406,74
branch_60,49_diebierse,bierse.model.Drink,7,291,406,72
branch_60,49_diebierse,bierse.model.Drink,8,292,406,72
branch_60,49_diebierse,bierse.model.Drink,9,303,406,75
branch_60,49_diebierse,bierse.model.Drink,10,300,406,74
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,1,21,123,17
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,2,21,123,17
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,3,22,123,18
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,4,22,123,18
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,5,22,123,18
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,6,22,123,18
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,7,21,123,17
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,8,22,123,18
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,9,22,123,18
branch_60,49_diebierse,bierse.controller.DefaultSettingsController,10,21,123,17
branch_60,5_templateit,org.templateit.Region,1,77,94,82
branch_60,5_templateit,org.templateit.Region,2,72,94,77
branch_60,5_templateit,org.templateit.Region,3,88,94,94
branch_60,5_templateit,org.templateit.Region,4,67,94,71
branch_60,5_templateit,org.templateit.Region,5,80,94,85
branch_60,5_templateit,org.templateit.Region,6,73,94,78
branch_60,5_templateit,org.templateit.Region,7,82,94,87
branch_60,5_templateit,org.templateit.Region,8,80,94,85
branch_60,5_templateit,org.templateit.Region,9,71,94,76
branch_60,5_templateit,org.templateit.Region,10,71,94,76
branch_60,5_templateit,org.templateit.WorkbookParser,1,21,144,15
branch_60,5_templateit,org.templateit.WorkbookParser,2,26,144,18
branch_60,5_templateit,org.templateit.WorkbookParser,3,21,144,15
branch_60,5_templateit,org.templateit.WorkbookParser,4,21,144,15
branch_60,5_templateit,org.templateit.WorkbookParser,5,21,144,15
branch_60,5_templateit,org.templateit.WorkbookParser,6,21,144,15
branch_60,5_templateit,org.templateit.WorkbookParser,7,26,144,18
branch_60,5_templateit,org.templateit.WorkbookParser,8,21,144,15
branch_60,5_templateit,org.templateit.WorkbookParser,9,26,144,18
branch_60,5_templateit,org.templateit.WorkbookParser,10,21,144,15
branch_60,50_biff,Scanner,1,609,3952,15
branch_60,50_biff,Scanner,2,591,3952,15
branch_60,50_biff,Scanner,3,596,3952,15
branch_60,50_biff,Scanner,4,568,3952,14
branch_60,50_biff,Scanner,5,584,3952,15
branch_60,50_biff,Scanner,6,558,3952,14
branch_60,50_biff,Scanner,7,600,3952,15
branch_60,50_biff,Scanner,8,576,3952,15
branch_60,50_biff,Scanner,9,583,3952,15
branch_60,50_biff,Scanner,10,595,3952,15
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,1,61,273,22
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,2,52,273,19
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,3,62,273,23
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,4,54,273,20
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,5,61,273,22
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,6,68,273,25
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,7,58,273,21
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,8,61,273,22
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,9,62,273,23
branch_60,51_jiprof,com.mentorgen.tools.profile.runtime.Profile,10,73,273,27
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,1,84,199,42
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,2,88,199,44
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,3,85,199,43
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,4,86,199,43
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,5,87,199,44
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,6,52,199,26
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,7,88,199,44
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,8,84,199,42
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,9,84,199,42
branch_60,51_jiprof,org.objectweb.asm.jip.commons.LocalVariablesSorter,10,54,199,27
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,1,430,3010,14
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,2,434,3010,14
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,3,313,3010,10
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,4,400,3010,13
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,5,451,3010,15
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,6,471,3010,16
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,7,465,3010,15
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,8,472,3010,16
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,9,424,3010,14
branch_60,51_jiprof,org.objectweb.asm.jip.MethodWriter,10,467,3010,16
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,1,867,2545,34
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,2,885,2545,35
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,3,887,2545,35
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,4,781,2545,31
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,5,687,2545,27
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,6,553,2545,22
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,7,749,2545,29
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,8,792,2545,31
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,9,862,2545,34
branch_60,51_jiprof,org.objectweb.asm.jip.ClassReader,10,908,2545,36
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,1,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,2,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,3,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,4,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,5,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,6,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,7,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,8,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,9,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonGUI,10,0,394,0
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,1,47,324,15
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,2,40,324,12
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,3,40,324,12
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,4,47,324,15
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,5,47,324,15
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,6,47,324,15
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,7,61,324,19
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,8,47,324,15
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,9,47,324,15
branch_60,52_lagoon,nu.staldal.lagoon.LagoonCLI,10,40,324,12
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,1,144,970,15
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,2,148,970,15
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,3,311,970,32
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,4,147,970,15
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,5,143,970,15
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,6,268,970,28
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,7,153,970,16
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,8,145,970,15
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,9,170,970,18
branch_60,54_db-everywhere,com.gbshape.dbe.utils.DBEHelper,10,178,970,18
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,1,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,2,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,3,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,4,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,5,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,6,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,7,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,8,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,9,6,30,20
branch_60,54_db-everywhere,com.gbshape.dbe.sapdb.SapdbTableList,10,6,30,20
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,1,59,84,70
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,2,68,84,81
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,3,60,84,71
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,4,73,84,87
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,5,59,84,70
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,6,69,84,82
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,7,62,84,74
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,8,70,84,83
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,9,61,84,73
branch_60,55_lavalamp,net.sf.lavalamp.device.TimeOfDay,10,62,84,74
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,1,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,2,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,3,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,4,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,5,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,6,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,7,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,8,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,9,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.actions.CreateMovePdfAction,10,0,123,0
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,1,19,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,2,18,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,3,18,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,4,20,203,10
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,5,19,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,6,18,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,7,19,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,8,19,203,9
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,9,21,203,10
branch_60,56_jhandballmoves,visu.handball.moves.xml.HandballModelReader,10,21,203,10
branch_60,57_hft-bomberman,client.network.ForwardingObserver,1,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,2,16,57,28
branch_60,57_hft-bomberman,client.network.ForwardingObserver,3,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,4,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,5,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,6,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,7,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,8,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,9,25,57,44
branch_60,57_hft-bomberman,client.network.ForwardingObserver,10,25,57,44
branch_60,57_hft-bomberman,server.ServerGameModel,1,4,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,2,5,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,3,4,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,4,5,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,5,5,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,6,5,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,7,5,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,8,4,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,9,5,581,1
branch_60,57_hft-bomberman,server.ServerGameModel,10,5,581,1
branch_60,58_fps370,fps370.Fps370Panel,1,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,2,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,3,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,4,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,5,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,6,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,7,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,8,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,9,0,938,0
branch_60,58_fps370,fps370.Fps370Panel,10,0,938,0
branch_60,58_fps370,teder.TederFrame,1,0,290,0
