,TARGET_CLASS,criterion,configuration_id,Random_Seed,Total_Goals,Total_Branches,Lines,Covered_Goals,Generations,Statements_Executed,Fitness_Evaluations,Tests_Executed,Total_Time,Size,Result_Size,Length,Result_Length,Total_Branches_Real,Coverage,BranchCoverage,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6
761,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;OUTPUT,output_60,200058912,23,20,3,22,34,38779,0,1741,81119,3,7,13,38,20,0.8333333333333333,1.0,0.7322609128004663,0.8083333333333333,0.8232231472412667,0.8333333333333333,0.8333333333333333,0.8333333333333333
762,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;OUTPUT,output_60,3310034756,23,20,3,21,25,23132,0,1273,86364,3,8,12,52,20,0.8083333333333333,0.95,0.5916666666666667,0.7075631469979297,0.8083333333333333,0.8083333333333333,0.8083333333333333,0.8083333333333333
763,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;OUTPUT,output_60,1451242057,23,20,3,22,67,78213,0,3388,86643,4,7,16,82,20,0.975,0.95,0.9085288935870331,0.975,0.975,0.975,0.975,0.975
764,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,2308816072,55,32,5,41,62,18508,0,3149,76081,10,18,21,77,32,0.7142857142857143,0.8285714285714286,0.643850212061653,0.7047548957763853,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
765,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,1630572520,55,32,5,41,68,21878,0,3597,76805,9,15,20,93,32,0.7142857142857143,0.8285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
766,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,3889297433,55,32,5,42,89,25132,0,4622,73861,12,20,23,154,32,0.7285714285714285,0.8571428571428571,0.6843127534925643,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7146387760525417,0.7272933196664262
767,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,3969348675,55,32,5,44,93,27989,0,4886,73168,12,21,23,222,32,0.7571428571428571,0.9142857142857144,0.7217094961775813,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.7571428571428571
768,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,2180168171,55,32,5,41,48,17279,0,2494,79052,11,15,24,63,32,0.7142857142857143,0.8285714285714286,0.6961808398643116,0.7055414268504885,0.7119152787604133,0.7142857142857143,0.7142857142857143,0.7142857142857143
769,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,2741560112,55,32,5,44,88,28265,0,4551,73348,10,18,18,61,32,0.7571428571428571,0.9142857142857144,0.7124308660861379,0.7142857142857143,0.7294858203021468,0.7571428571428571,0.7571428571428571,0.7571428571428571
770,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,469076924,55,32,5,44,80,27888,0,4007,74331,13,19,23,151,32,0.7571428571428571,0.9142857142857144,0.7031901165619513,0.7142857142857143,0.7235604153555696,0.7571428571428571,0.7571428571428571,0.7571428571428571
771,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,290090058,55,32,5,41,76,30205,0,3909,75413,12,17,23,93,32,0.7142857142857143,0.8285714285714286,0.6751682202886907,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
772,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,1987896919,55,32,5,41,59,20211,0,3011,77850,12,18,22,147,32,0.7142857142857143,0.8285714285714286,0.7017861986128869,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
773,de.beiri22.stringincrementor.StringIncrementor,BRANCH;OUTPUT,output_60,1674337351,55,32,5,41,74,22642,0,3892,75508,12,18,22,144,32,0.7142857142857143,0.8285714285714286,0.6933599658242025,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
774,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,3440768776,172,102,31,131,248,76349,0,12833,93344,41,64,152,313,102,0.6757437070938215,0.9304347826086956,0.3605332644196982,0.4268497330282227,0.5753632084623193,0.6555988394634888,0.673660364710662,0.6757437070938215
775,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,405556029,172,102,31,116,271,76701,0,13982,94710,36,58,133,284,102,0.5795575896262395,0.8608695652173913,0.285870447927826,0.391411150571521,0.4221367827731537,0.4311975591151792,0.4367017447505763,0.5564688870812015
776,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,1695618760,172,102,31,76,191,51012,0,9918,84963,23,41,70,232,102,0.3746758199847445,0.5739130434782609,0.3045656977966797,0.3746758199847445,0.3746758199847445,0.3746758199847445,0.3746758199847445,0.3746758199847445
777,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,733072420,172,102,31,131,231,71321,0,11956,87950,42,67,156,451,102,0.6845919145690312,0.9130434782608696,0.3095665252007807,0.364577824381374,0.3659801678108314,0.4713933990556949,0.5837665784202838,0.6739272611764155
778,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,1961020020,172,102,31,126,172,53641,0,8891,106231,41,66,150,349,102,0.6584286803966438,0.8782608695652174,0.2585900780639332,0.3580376397707636,0.4507398216170922,0.5961495584930555,0.6190436343056525,0.6561208534727255
779,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,3370446329,172,102,31,72,179,49843,0,9285,95352,21,39,61,209,102,0.3659801678108314,0.5391304347826087,0.3370063731877991,0.3659801678108314,0.3659801678108314,0.3659801678108314,0.3659801678108314,0.3659801678108314
780,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,3870713356,172,102,31,129,247,76810,0,12752,84131,38,66,140,420,102,0.6670480549199085,0.9130434782608696,0.3060823743726911,0.3710991998863852,0.5010490670065382,0.6253983954885057,0.6496567505720824,0.6641552074129824
781,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,1783682741,172,102,31,116,172,52493,0,8915,98058,33,55,121,310,102,0.597254004576659,0.8260869565217391,0.3156099892066474,0.3703279938977879,0.3875102309181913,0.4007627765064836,0.4007627765064836,0.562328115430313
782,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,598982541,172,102,31,94,190,54550,0,9811,95535,27,58,97,291,102,0.4573607932875667,0.7217391304347827,0.3157009879378507,0.4273395895002764,0.4408321077524246,0.4521126301446667,0.4573607932875667,0.4573607932875667
783,glengineer.agents.GroupAgent,BRANCH;OUTPUT,output_60,3177852721,172,102,31,124,261,74969,0,13548,85444,38,63,140,292,102,0.6453089244851258,0.8695652173913043,0.320950315337871,0.3659801678108314,0.3659801678108314,0.3659801678108314,0.5094063487799539,0.6332504677240801
784,glengineer.blocks.Block,BRANCH;OUTPUT,output_60,2102119329,52,18,8,36,346,89017,0,17996,80485,21,28,104,179,18,0.719640179910045,0.9565217391304348,0.4793899675384333,0.6369628449833763,0.7110169197281888,0.719640179910045,0.719640179910045,0.719640179910045
785,glengineer.blocks.Block,BRANCH;OUTPUT,output_60,3137594690,52,18,8,36,415,103137,0,21541,84519,21,25,92,176,18,0.719640179910045,0.9565217391304348,0.5319350896204208,0.6465914529107343,0.6811217278226946,0.6851574212893553,0.7151573175193926,0.719640179910045
786,glengineer.blocks.Block,BRANCH;OUTPUT,output_60,2349049576,52,18,8,37,314,73899,0,16293,83355,22,29,95,189,18,0.7368815592203899,0.9565217391304348,0.5779832294564413,0.6486859851644644,0.6657367452974849,0.6679160419790104,0.6975977920130844,0.7331579511874217
787,glengineer.blocks.Block,BRANCH;OUTPUT,output_60,2520401144,52,18,8,36,307,97061,0,16055,78235,21,28,88,189,18,0.719640179910045,0.9565217391304348,0.5613884646461815,0.6486884807948777,0.6812435539811917,0.7000664302589756,0.7171925842219357,0.719640179910045
